origem_linha,particao
7232,treino
27370,treino
5305,treino
5092,treino
10659,treino
11733,treino
6111,treino
18583,treino
21870,treino
22823,treino
6326,treino
14673,treino
23521,treino
12374,treino
16454,treino
16691,treino
12152,treino
30286,treino
31904,treino
19145,treino
20589,treino
8195,treino
20926,treino
29713,treino
30219,treino
31629,treino
11153,treino
10119,treino
22248,treino
14358,treino
29169,treino
9177,treino
30722,treino
4129,treino
5970,treino
4523,treino
2968,treino
23342,treino
3176,treino
1858,treino
17926,treino
11634,treino
5189,treino
16667,treino
25715,treino
7790,treino
8202,treino
31396,treino
4656,treino
25161,treino
5324,treino
20112,treino
25973,treino
24716,treino
30633,treino
18080,treino
15721,treino
28591,treino
32313,treino
22468,treino
16437,treino
27336,treino
19057,treino
17584,treino
27910,treino
25467,treino
31936,treino
1674,treino
17578,treino
13116,treino
22975,treino
23881,treino
760,treino
1213,treino
18509,treino
9514,treino
30303,treino
7358,treino
28884,treino
24936,treino
32064,treino
22794,treino
24000,treino
25448,treino
3457,treino
2754,treino
26455,treino
8221,treino
13576,treino
31418,treino
28792,treino
8856,treino
11129,treino
27564,treino
20624,treino
19662,treino
22050,treino
15783,treino
8383,treino
12114,treino
13697,treino
12379,treino
13232,treino
26062,treino
6618,treino
29910,treino
30860,treino
1522,treino
14691,treino
15691,treino
26537,treino
30198,treino
3674,treino
14374,treino
12701,treino
24059,treino
7202,treino
15636,treino
29110,treino
8622,treino
13698,treino
7855,treino
15483,treino
17978,treino
8177,treino
20500,treino
13149,treino
7527,treino
10911,treino
4435,treino
28730,treino
31126,treino
20676,treino
6268,treino
266,treino
1427,treino
9460,treino
3375,treino
17554,treino
18015,treino
14593,treino
27535,treino
190,treino
101,treino
2724,treino
27929,treino
16474,treino
29294,treino
24940,treino
26118,treino
28388,treino
9064,treino
5020,treino
6979,treino
5746,treino
2205,treino
10991,treino
5513,treino
20245,treino
31682,treino
3808,treino
28671,treino
21405,treino
6862,treino
1894,treino
28618,treino
18507,treino
16742,treino
31492,treino
25703,treino
197,treino
21747,treino
23377,treino
2206,treino
17215,treino
31871,treino
31912,treino
16470,treino
979,treino
20062,treino
31208,treino
12045,treino
1112,treino
24567,treino
30841,treino
19048,treino
3653,treino
17266,treino
10426,treino
24479,treino
30716,treino
30208,treino
20380,treino
31631,treino
6358,treino
939,treino
23973,treino
32185,treino
1669,treino
23545,treino
20708,treino
3254,treino
18909,treino
9898,treino
21327,treino
28972,treino
29178,treino
17739,treino
7225,treino
10378,treino
30051,treino
24437,treino
4351,treino
27579,treino
18436,treino
13027,treino
17088,treino
9401,treino
24263,treino
26665,treino
10758,treino
10654,treino
21978,treino
2175,treino
24453,treino
16773,treino
9910,treino
2672,treino
31428,treino
14319,treino
27690,treino
24142,treino
25358,treino
29563,treino
18484,treino
29830,treino
31096,treino
26548,treino
24302,treino
8046,treino
11897,treino
17007,treino
27393,treino
23432,treino
12224,treino
24413,treino
19005,treino
32431,treino
15709,treino
30881,treino
28703,treino
32001,treino
21909,treino
27,treino
2033,treino
5772,treino
30769,treino
23084,treino
5744,treino
2011,treino
29225,treino
17334,treino
3368,treino
18401,treino
6269,treino
26873,treino
1477,treino
13725,treino
14112,treino
28826,treino
9221,treino
11846,treino
3097,treino
17148,treino
8083,treino
24389,treino
2380,treino
15759,treino
3144,treino
17332,treino
26908,treino
25138,treino
19170,treino
27905,treino
22300,treino
20750,treino
14007,treino
5926,treino
15449,treino
14725,treino
6223,treino
12135,treino
2292,treino
2718,treino
29613,treino
3991,treino
5954,treino
25263,treino
6388,treino
32239,treino
11166,treino
25678,treino
21028,treino
22062,treino
10765,treino
21591,treino
27948,treino
8467,treino
13434,treino
5585,treino
28469,treino
25823,treino
6124,treino
5180,treino
10132,treino
9702,treino
4036,treino
11335,treino
6119,treino
14571,treino
7864,treino
7752,treino
32178,treino
29566,treino
7092,treino
12629,treino
32514,treino
23933,treino
32256,treino
6041,treino
16790,treino
29564,treino
3124,treino
15365,treino
12031,treino
9827,treino
23029,treino
26955,treino
5182,treino
7550,treino
25433,treino
26206,treino
13834,treino
17701,treino
19278,treino
27225,treino
14000,treino
24031,treino
29829,treino
20496,treino
3455,treino
14468,treino
20093,treino
5582,treino
30829,treino
22986,treino
28956,treino
25878,treino
11177,treino
9223,treino
8307,treino
18024,treino
20429,treino
32573,treino
27437,treino
3539,treino
31613,treino
11708,treino
29198,treino
25179,treino
30697,treino
23889,treino
11138,treino
9501,treino
31555,treino
30117,treino
26623,treino
6870,treino
24858,treino
14229,treino
6137,treino
8346,treino
16561,treino
29712,treino
17943,treino
13329,treino
29642,treino
6648,treino
1107,treino
22313,treino
2477,treino
7383,treino
2526,treino
11263,treino
7449,treino
1862,treino
18663,treino
15220,treino
18322,treino
14455,treino
3046,treino
31424,treino
16410,treino
12039,treino
25113,treino
3765,treino
29639,treino
25844,treino
23573,treino
2987,treino
28416,treino
7086,treino
29416,treino
12922,treino
21762,treino
8044,treino
3916,treino
32151,treino
23444,treino
25885,treino
12412,treino
4561,treino
4118,treino
5,treino
6965,treino
29496,treino
8105,treino
24400,treino
6975,treino
28993,treino
24396,treino
19748,treino
10888,treino
17995,treino
26577,treino
25356,treino
19192,treino
21151,treino
11152,treino
19672,treino
9015,treino
2707,treino
27768,treino
5816,treino
30571,treino
8045,treino
20886,treino
18969,treino
25166,treino
21640,treino
28828,treino
26208,treino
5326,treino
59,treino
28370,treino
15407,treino
20082,treino
22801,treino
7807,treino
50,treino
23570,treino
29549,treino
31076,treino
20027,treino
5412,treino
8594,treino
4224,treino
13751,treino
4248,treino
11074,treino
16412,treino
19548,treino
1757,treino
3340,treino
13334,treino
18457,treino
10477,treino
16507,treino
21003,treino
22840,treino
30747,treino
19075,treino
2255,treino
26338,treino
27557,treino
13068,treino
20620,treino
13710,treino
7139,treino
4622,treino
9357,treino
31168,treino
13181,treino
16092,treino
32381,treino
22436,treino
8747,treino
17135,treino
21010,treino
11661,treino
14214,treino
15967,treino
20189,treino
30422,treino
1160,treino
8141,treino
16739,treino
18569,treino
1031,treino
15297,treino
31892,treino
18355,treino
13032,treino
22546,treino
28773,treino
4770,treino
17878,treino
17892,treino
16319,treino
31099,treino
21926,treino
5291,treino
30666,treino
11738,treino
3490,treino
23420,treino
10315,treino
16314,treino
31041,treino
3260,treino
30100,treino
14328,treino
8277,treino
19720,treino
12149,treino
3910,treino
22329,treino
642,treino
12192,treino
12839,treino
25720,treino
3274,treino
21438,treino
14931,treino
26517,treino
15736,treino
17489,treino
5222,treino
6491,treino
23445,treino
21390,treino
21009,treino
22707,treino
26425,treino
20951,treino
2340,treino
13749,treino
19921,treino
31206,treino
18193,treino
14882,treino
6972,treino
23064,treino
21291,treino
16978,treino
30400,treino
9217,treino
12609,treino
5588,treino
8119,treino
24173,treino
7977,treino
9153,treino
27909,treino
17400,treino
13121,treino
7859,treino
30923,treino
9485,treino
15240,treino
27074,treino
8909,treino
30508,treino
22145,treino
27597,treino
2005,treino
7693,treino
367,treino
10360,treino
32080,treino
22150,treino
24903,treino
3955,treino
13537,treino
22520,treino
12261,treino
6742,treino
3550,treino
20601,treino
7155,treino
27604,treino
10753,treino
14008,treino
549,treino
27250,treino
5745,treino
18038,treino
26826,treino
24490,treino
23103,treino
27260,treino
4280,treino
23617,treino
5171,treino
20218,treino
29,treino
754,treino
2906,treino
23339,treino
203,treino
591,treino
5335,treino
2450,treino
31483,treino
11115,treino
233,treino
8175,treino
6172,treino
17008,treino
8473,treino
23357,treino
29860,treino
8165,treino
2430,treino
10887,treino
6619,treino
5468,treino
21592,treino
2786,treino
2620,treino
18378,treino
30536,treino
17269,treino
13335,treino
4955,treino
7070,treino
31050,treino
12138,treino
21217,treino
20346,treino
16581,treino
31226,treino
21929,treino
19608,treino
10248,treino
18251,treino
11930,treino
17243,treino
4881,treino
2545,treino
11071,treino
23330,treino
5101,treino
28550,treino
19345,treino
27912,treino
12743,treino
23066,treino
28987,treino
5252,treino
31758,treino
18844,treino
28114,treino
9553,treino
23071,treino
16429,treino
23833,treino
27033,treino
7179,treino
28581,treino
1461,treino
21738,treino
19678,treino
8598,treino
2009,treino
15257,treino
20980,treino
32366,treino
9088,treino
3697,treino
26243,treino
19283,treino
7095,treino
3471,treino
23708,treino
18077,treino
3606,treino
6733,treino
6785,treino
13652,treino
3676,treino
32199,treino
11907,treino
28676,treino
11244,treino
21200,treino
31060,treino
4570,treino
30727,treino
25336,treino
13572,treino
2240,treino
27164,treino
7045,treino
28535,treino
12853,treino
21784,treino
4148,treino
14532,treino
30625,treino
22411,treino
5256,treino
18364,treino
16629,treino
17421,treino
387,treino
9115,treino
17186,treino
8230,treino
28666,treino
8713,treino
7051,treino
1128,treino
1475,treino
10353,treino
17083,treino
19,treino
10013,treino
606,treino
24355,treino
13926,treino
29977,treino
3030,treino
3500,treino
27060,treino
30119,treino
10127,treino
27016,treino
792,treino
2974,treino
14645,treino
5895,treino
20643,treino
25590,treino
1431,treino
16807,treino
15982,treino
11749,treino
19041,treino
26137,treino
12141,treino
16179,treino
21373,treino
23606,treino
20050,treino
20253,treino
11999,treino
23782,treino
14312,treino
20016,treino
5123,treino
23527,treino
29192,treino
30045,treino
18557,treino
2895,treino
20747,treino
16353,treino
16186,treino
260,treino
24684,treino
2519,treino
31401,treino
2412,treino
30088,treino
22209,treino
16786,treino
17065,treino
14607,treino
31594,treino
28136,treino
29578,treino
32103,treino
26747,treino
159,treino
20860,treino
32194,treino
9992,treino
12414,treino
6527,treino
20723,treino
5688,treino
27748,treino
13867,treino
17651,treino
18763,treino
24638,treino
11562,treino
19486,treino
3768,treino
28104,treino
23769,treino
18334,treino
21309,treino
22858,treino
23478,treino
19723,treino
349,treino
12159,treino
7908,treino
16771,treino
10853,treino
10868,treino
7194,treino
7490,treino
10148,treino
7874,treino
10722,treino
7313,treino
1189,treino
18599,treino
3830,treino
19219,treino
3220,treino
30872,treino
31334,treino
10889,treino
31116,treino
1686,treino
19928,treino
19745,treino
21432,treino
12451,treino
23289,treino
22763,treino
9987,treino
1292,treino
27045,treino
1137,treino
18020,treino
6324,treino
14824,treino
24805,treino
11398,treino
6536,treino
8626,treino
5973,treino
27307,treino
29010,treino
5999,treino
27500,treino
4662,treino
12385,treino
3870,treino
14381,treino
4819,treino
7373,treino
18881,treino
13618,treino
16274,treino
2759,treino
31730,treino
531,treino
7080,treino
28711,treino
12887,treino
14521,treino
13518,treino
6173,treino
7141,treino
31006,treino
13095,treino
11015,treino
60,treino
11185,treino
22239,treino
24192,treino
6394,treino
12931,treino
8342,treino
29856,treino
20104,treino
29423,treino
10915,treino
4111,treino
30653,treino
22682,treino
7327,treino
22009,treino
8372,treino
23634,treino
20472,treino
10326,treino
17160,treino
26828,treino
17204,treino
31501,treino
13542,treino
13180,treino
31761,treino
7831,treino
7602,treino
6203,treino
31779,treino
12608,treino
3639,treino
11688,treino
13623,treino
25228,treino
11922,treino
1976,treino
31195,treino
10358,treino
11012,treino
26361,treino
11528,treino
22163,treino
2210,treino
26193,treino
5870,treino
2579,treino
26466,treino
19855,treino
32106,treino
16874,treino
14164,treino
12409,treino
9359,treino
11674,treino
14523,treino
30737,treino
6514,treino
14082,treino
10807,treino
12455,treino
27457,treino
28797,treino
29648,treino
5728,treino
29205,treino
5370,treino
27685,treino
31455,treino
10541,treino
18427,treino
14912,treino
3245,treino
18744,treino
2633,treino
12505,treino
4652,treino
31519,treino
30828,treino
29714,treino
2035,treino
6206,treino
26877,treino
12386,treino
5731,treino
13546,treino
31650,treino
25842,treino
6781,treino
30974,treino
21285,treino
19562,treino
79,treino
659,treino
12851,treino
26436,treino
14813,treino
2341,treino
27931,treino
16723,treino
21852,treino
12577,treino
6138,treino
28648,treino
12683,treino
3540,treino
15329,treino
32511,treino
311,treino
21534,treino
23611,treino
31273,treino
16572,treino
11383,treino
5395,treino
10262,treino
25923,treino
25955,treino
31475,treino
12372,treino
21266,treino
13632,treino
13785,treino
1216,treino
28482,treino
5849,treino
11973,treino
2480,treino
12025,treino
19473,treino
29184,treino
6614,treino
18803,treino
29251,treino
8618,treino
9208,treino
24648,treino
16047,treino
14302,treino
17403,treino
14906,treino
3099,treino
8698,treino
26596,treino
13080,treino
17140,treino
29545,treino
1294,treino
19128,treino
6213,treino
12022,treino
23990,treino
17327,treino
25592,treino
4736,treino
4334,treino
22842,treino
4262,treino
16533,treino
4563,treino
13418,treino
6489,treino
17326,treino
1231,treino
22143,treino
9474,treino
22966,treino
3417,treino
432,treino
15,treino
7083,treino
3399,treino
12117,treino
5115,treino
12694,treino
16295,treino
241,treino
25967,treino
18221,treino
15392,treino
8597,treino
16110,treino
18314,treino
3772,treino
3404,treino
3042,treino
17012,treino
1006,treino
3850,treino
15050,treino
7551,treino
19958,treino
25347,treino
20564,treino
5344,treino
24068,treino
25629,treino
2452,treino
13397,treino
27713,treino
24404,treino
27358,treino
2973,treino
17121,treino
3468,treino
7718,treino
252,treino
30297,treino
12122,treino
28348,treino
17213,treino
2000,treino
12476,treino
13753,treino
27071,treino
6152,treino
23500,treino
15734,treino
15131,treino
19364,treino
16141,treino
27215,treino
13477,treino
22406,treino
29544,treino
30595,treino
22532,treino
15380,treino
22861,treino
13667,treino
11183,treino
9310,treino
2415,treino
31848,treino
5153,treino
20116,treino
18699,treino
8880,treino
28679,treino
15700,treino
31815,treino
26250,treino
10597,treino
13882,treino
25851,treino
21800,treino
11529,treino
16871,treino
27878,treino
6303,treino
17985,treino
1291,treino
20796,treino
16317,treino
3239,treino
28129,treino
9413,treino
23891,treino
24017,treino
2584,treino
13713,treino
25128,treino
12377,treino
7067,treino
28660,treino
17802,treino
10386,treino
19301,treino
22953,treino
11743,treino
31995,treino
20958,treino
5691,treino
12640,treino
23000,treino
21958,treino
18795,treino
24932,treino
16061,treino
13783,treino
21282,teste
26976,teste
26459,teste
24182,teste
16750,teste
28959,teste
28501,teste
8430,teste
29253,teste
30350,teste
27491,teste
31646,teste
14283,teste
16022,teste
5766,teste
30676,teste
17917,teste
17528,teste
31395,teste
17792,teste
12142,teste
28225,teste
31364,teste
31065,teste
21063,teste
9875,teste
4279,teste
28513,teste
29601,teste
28452,teste
26151,teste
28060,teste
27441,teste
32429,teste
27011,teste
31097,teste
7905,teste
29945,teste
9355,teste
2554,teste
9787,teste
26507,teste
26658,teste
7843,teste
504,teste
23670,teste
31592,teste
12671,teste
30889,teste
6903,teste
26394,teste
3127,teste
19759,teste
18827,teste
11559,teste
20561,teste
5832,teste
8440,teste
26018,teste
17153,teste
2693,teste
1273,teste
19986,teste
17569,teste
17438,teste
10862,teste
25997,teste
13127,teste
19687,teste
32037,teste
6139,teste
4708,teste
23742,teste
2473,teste
25080,teste
22319,teste
9122,teste
17587,teste
14649,teste
10312,teste
30580,teste
8499,teste
25412,teste
30255,teste
29409,teste
23722,teste
27545,teste
7705,teste
5764,teste
24373,teste
9302,teste
26448,teste
15293,teste
31659,teste
32155,teste
8114,teste
23631,teste
30177,teste
15381,teste
13131,teste
938,teste
16444,teste
23507,teste
26974,teste
28329,teste
6193,teste
21487,teste
20201,teste
7836,teste
8442,teste
26283,teste
16132,teste
2191,teste
27862,teste
14626,teste
32553,teste
10995,teste
17494,teste
24253,teste
32109,teste
32246,teste
25992,teste
22738,teste
28010,teste
17049,teste
9529,teste
11825,teste
29162,teste
13628,teste
24436,teste
11522,teste
23953,teste
8633,teste
9569,teste
7110,teste
19480,teste
27318,teste
23481,teste
16438,teste
21289,teste
15518,teste
11043,teste
17069,teste
11855,teste
12486,teste
15037,teste
8897,teste
25687,teste
4136,teste
13420,teste
23485,teste
22306,teste
1132,teste
19666,teste
13706,teste
10166,teste
5668,teste
9688,teste
20184,teste
29934,teste
16952,teste
4438,teste
94,teste
29789,teste
10845,teste
4080,teste
28259,teste
26888,teste
32362,teste
23870,teste
15500,teste
17858,teste
18376,teste
1248,teste
14104,teste
29734,teste
23467,teste
24942,teste
18629,teste
6290,teste
23279,teste
27819,teste
18256,teste
6878,teste
29949,teste
4275,teste
29935,teste
29025,teste
15399,teste
12370,teste
15052,teste
3698,teste
20588,teste
30089,teste
21268,teste
64,teste
19730,teste
5864,teste
31331,teste
15556,teste
14653,teste
3590,teste
23996,teste
28890,teste
4750,teste
37,teste
9157,teste
6885,teste
24601,teste
31887,teste
14228,teste
7623,teste
3344,teste
11602,teste
1804,teste
9695,teste
23522,teste
30186,teste
25446,teste
1435,teste
9138,teste
20474,teste
11019,teste
21505,teste
1323,teste
1928,teste
22657,teste
8282,teste
30268,teste
24459,teste
4201,teste
28157,teste
21881,teste
20280,teste
866,teste
28706,teste
19634,teste
9575,teste
15942,teste
30383,teste
10961,teste
31336,teste
25694,teste
30097,teste
14260,teste
18025,teste
15999,teste
6159,teste
20611,teste
12287,teste
16878,teste
26408,teste
32328,teste
32177,teste
27870,teste
9082,teste
6694,teste
10586,teste
14275,teste
28808,teste
4208,teste
1911,teste
9933,teste
32169,teste
3681,teste
31262,teste
8816,teste
30253,teste
3285,teste
8542,teste
6068,teste
12822,teste
6738,teste
474,teste
31123,teste
3573,teste
26041,teste
28065,teste
3886,teste
2242,teste
6186,teste
15530,teste
18320,teste
23878,teste
29560,teste
13242,teste
22084,teste
18407,teste
32344,teste
14677,teste
29278,teste
11950,teste
15337,teste
14614,teste
30545,teste
16553,teste
32220,teste
11898,teste
17048,teste
30714,teste
10905,teste
20031,teste
28685,teste
15094,teste
10446,teste
28242,teste
27467,teste
8797,teste
18543,teste
29421,teste
28832,teste
31959,teste
30944,teste
27752,teste
7586,teste
8247,teste
8016,teste
23381,teste
30806,teste
20296,teste
10374,teste
30955,teste
10530,teste
9323,teste
8801,teste
13443,teste
27575,teste
30842,teste
30445,teste
25132,teste
26330,teste
28149,teste
22627,teste
27687,teste
26545,teste
19616,teste
17134,teste
6435,teste
19347,teste
25090,teste
17435,teste
26178,teste
11159,teste
21805,teste
18432,teste
18273,teste
256,teste
13385,teste
17165,teste
17670,teste
6718,teste
19907,teste
5308,teste
29441,teste
20680,teste
4151,teste
2745,teste
4091,teste
10799,teste
16253,teste
21141,teste
30130,teste
15693,teste
12641,teste
10257,teste
22530,teste
14151,teste
31906,teste
20544,teste
29887,teste
12167,teste
19297,teste
19998,teste
26804,teste
30943,teste
11314,teste
19138,teste
2670,teste
21034,teste
28965,teste
28682,teste
17103,teste
14435,teste
1870,teste
10396,teste
14620,teste
15708,teste
16041,teste
917,teste
15029,teste
4427,teste
24886,teste
20890,teste
17455,teste
16930,teste
6158,teste
274,teste
24581,teste
272,teste
4992,teste
7818,teste
23150,teste
32392,teste
30655,teste
1389,teste
18619,teste
14230,teste
26753,teste
23147,teste
31803,teste
18188,teste
1691,teste
17258,teste
19611,teste
2894,teste
12036,teste
24834,teste
7224,teste
14803,teste
25939,teste
7861,teste
9909,teste
11475,teste
15053,teste
22454,teste
2393,teste
9595,teste
3600,teste
10455,teste
9833,teste
5075,teste
25115,teste
16954,teste
25893,teste
21854,teste
30408,teste
20570,teste
5213,teste
26942,teste
28736,teste
27671,teste
5217,teste
11257,teste
5563,teste
27363,teste
16758,teste
31946,teste
29897,teste
26349,teste
29128,teste
26736,teste
9358,teste
26274,teste
3601,teste
9291,teste
27092,teste
24753,teste
7946,teste
18942,teste
31402,teste
32011,teste
30698,teste
7084,teste
20251,teste
28305,teste
16991,teste
15797,teste
22936,teste
26075,teste
3907,teste
1450,teste
31686,teste
8852,teste
31037,teste
15238,teste
2646,teste
30276,teste
4804,teste
24108,teste
19619,teste
13040,teste
28152,teste
31301,teste
24571,teste
12846,teste
18766,teste
2557,teste
28738,teste
23662,teste
22171,teste
31194,teste
32229,teste
16339,teste
3049,teste
1635,teste
28946,teste
32195,teste
12055,teste
24135,teste
2337,teste
11403,teste
5264,teste
14334,teste
3740,teste
14893,teste
6466,teste
22154,teste
1609,teste
23846,teste
18683,teste
16382,teste
13479,teste
14683,teste
3262,teste
3058,teste
11022,teste
16854,teste
30361,teste
29093,teste
8788,teste
8685,teste
7530,teste
14404,teste
31992,teste
31454,teste
27265,teste
24185,teste
23486,teste
26532,teste
9338,teste
25763,teste
4323,teste
7288,teste
23515,teste
16519,teste
26103,teste
16150,teste
7471,teste
12697,teste
11321,teste
28062,teste
12517,teste
28115,teste
32324,teste
17212,teste
10368,teste
6509,teste
15924,teste
12942,teste
18926,teste
10850,teste
27259,teste
29686,teste
16318,teste
5129,teste
12514,teste
22906,teste
18399,teste
15850,teste
16329,teste
22754,teste
15031,teste
32576,teste
18516,teste
29700,teste
3986,teste
10100,teste
12087,teste
4531,teste
28049,teste
15246,teste
20524,teste
18146,teste
889,teste
4910,teste
20895,teste
25144,teste
14579,teste
19802,teste
22121,teste
3730,teste
9181,teste
30952,teste
32345,teste
30748,teste
8884,teste
21286,teste
13821,teste
5322,teste
9490,teste
27746,teste
19702,teste
12958,teste
22951,teste
6262,teste
7808,teste
26899,teste
6431,teste
18145,teste
443,teste
29106,teste
26242,teste
30630,teste
9522,teste
932,teste
15521,teste
9337,teste
12508,teste
11259,teste
12785,teste
29459,teste
4110,teste
6987,teste
9722,teste
30399,teste
8777,teste
11355,teste
11835,teste
6741,teste
20331,teste
8768,teste
3647,teste
10707,teste
13621,teste
8569,teste
32231,teste
32532,teste
26369,teste
20800,teste
15148,teste
11967,teste
12510,teste
20973,teste
17429,teste
11077,teste
15351,teste
26049,teste
18315,teste
15683,teste
12295,teste
27086,teste
383,teste
4799,teste
14462,teste
12175,teste
2676,teste
18710,teste
7563,teste
6954,teste
29087,teste
11584,teste
19837,teste
13863,teste
240,teste
25349,teste
25735,teste
20833,teste
21923,teste
1085,teste
16545,teste
4713,teste
32026,teste
27662,teste
1136,teste
427,teste
27788,teste
17037,teste
6371,teste
18473,teste
26699,teste
12794,teste
12700,teste
5616,teste
26309,teste
206,teste
29794,teste
5243,teste
29793,teste
23099,teste
22325,teste
23972,teste
27681,teste
25872,teste
23899,teste
16899,teste
6842,teste
7397,teste
18773,teste
15902,teste
1648,teste
10068,teste
17446,teste
26632,teste
27727,teste
19536,teste
4726,teste
2118,teste
6978,teste
2580,teste
10656,teste
10692,teste
27606,teste
14547,teste
15305,teste
9415,teste
2997,teste
23942,teste
22174,teste
6815,teste
1618,teste
2578,teste
29013,teste
20936,teste
16036,teste
24282,teste
21648,teste
25547,teste
27658,teste
17727,teste
16995,teste
4267,teste
13410,teste
15930,teste
2979,teste
3091,teste
19452,teste
18568,teste
20450,teste
13170,teste
14489,teste
21643,teste
8650,teste
401,teste
10031,teste
9439,teste
17974,teste
14895,teste
16203,teste
2570,teste
471,teste
11415,teste
30577,teste
3947,teste
25524,teste
31609,teste
12580,teste
8193,teste
16700,teste
21806,teste
12861,teste
26130,teste
372,teste
132,teste
13330,teste
7674,teste
140,teste
7413,teste
29925,teste
4414,teste
12763,teste
27881,teste
20722,teste
11650,teste
24913,teste
9328,teste
22534,teste
28365,teste
23046,teste
21987,teste
31004,teste
10343,teste
25172,teste
3531,teste
24813,teste
13332,teste
23213,teste
18266,teste
3794,teste
10546,teste
26863,teste
27204,teste
13112,teste
30126,teste
19058,teste
30778,teste
1437,teste
26099,teste
8488,teste
24134,teste
9069,teste
15234,teste
14944,teste
33,teste
28563,teste
25429,teste
29627,teste
23249,teste
16965,teste
1230,teste
4061,teste
26027,teste
30342,teste
25021,teste
13820,teste
19029,teste
14009,teste
3879,teste
23615,teste
4246,teste
24468,teste
19275,teste
21799,teste
8479,teste
22038,teste
7323,teste
29696,teste
24199,teste
93,teste
18958,teste
6670,teste
21076,teste
1962,teste
21035,teste
5168,teste
24650,teste
4500,teste
1527,teste
23451,teste
25527,teste
22059,teste
13460,teste
36,teste
9540,teste
13880,teste
23711,teste
13695,teste
29574,teste
16363,teste
10897,teste
8770,teste
24829,teste
5977,teste
4592,teste
8005,teste
16956,teste
5316,teste
6923,teste
21970,teste
10993,teste
14022,teste
5299,teste
18951,teste
5738,teste
331,teste
9505,teste
19214,teste
22130,teste
17343,teste
5531,teste
18066,teste
26452,teste
19877,teste
6252,teste
18618,teste
30086,teste
14078,teste
3796,teste
3515,teste
15765,teste
11503,teste
10909,teste
30650,teste
22224,teste
15637,teste
1010,teste
13723,teste
5353,teste
4074,teste
7442,teste
7430,teste
10658,teste
25899,teste
21614,teste
20459,teste
28542,teste
5961,teste
30523,teste
21658,teste
22584,teste
28035,teste
15448,teste
4157,teste
8863,teste
20737,teste
3837,teste
15958,teste
13564,teste
28092,teste
16167,teste
23885,teste
13156,teste
32400,teste
8822,teste
23584,teste
10424,teste
31247,teste
17336,teste
7826,teste
25969,teste
15226,teste
18878,teste
25026,teste
398,teste
12218,teste
10614,teste
4940,teste
22829,teste
20538,teste
24293,teste
5158,teste
17931,teste
25801,teste
18919,teste
15447,teste
2614,teste
8869,teste
26628,teste
6821,teste
11971,teste
10345,teste
12110,teste
7593,teste
1519,teste
29792,teste
14012,teste
1906,teste
22638,teste
28306,teste
22002,teste
24133,teste
4073,teste
2069,teste
31280,teste
29617,teste
17075,teste
18169,teste
15162,teste
30055,teste
30037,teste
9487,teste
1401,teste
17431,teste
30822,teste
31764,teste
5945,teste
16345,teste
30321,teste
19813,teste
4929,teste
2729,teste
25883,teste
25921,teste
350,teste
23762,teste
19340,teste
27710,teste
31831,teste
4491,teste
5309,teste
12557,teste
26971,teste
20969,teste
2499,teste
13742,teste
7653,teste
26709,teste
13848,teste
31855,teste
26970,teste
11992,teste
21092,teste
19883,teste
3646,teste
13336,teste
30421,teste
27940,teste
23233,teste
18132,teste
10109,teste
12576,teste
32094,teste
14671,teste
8761,teste
16914,teste
28371,teste
17208,teste
31030,teste
3345,teste
12923,teste
14047,teste
8513,teste
6190,teste
12460,teste
15247,teste
22567,teste
3544,teste
31408,teste
19842,teste
13547,teste
22528,teste
32516,teste
31843,teste
16389,teste
25662,teste
12842,teste
26179,teste
10227,teste
31600,teste
28341,teste
1657,teste
1926,teste
16630,teste
24518,teste
26599,teste
30725,teste
25288,teste
4742,teste
698,teste
31203,teste
22618,teste
24758,teste
25486,teste
24790,teste
19040,teste
27937,teste
13735,teste
24296,teste
27395,teste
2619,teste
2795,teste
23497,teste
9035,teste
17314,teste
2558,teste
32404,teste
25331,teste
19808,teste
9398,teste
7900,teste
12298,teste
27417,teste
18877,teste
4823,teste
13314,teste
23908,teste
24003,teste
14973,teste
18771,teste
29938,teste
14923,teste
4039,teste
25818,teste
11076,teste
4198,teste
27426,teste
19469,teste
12586,teste
14703,teste
1322,teste
9144,teste
29497,teste
26131,teste
9461,teste
30701,teste
16801,teste
30249,teste
3384,teste
13907,teste
14737,teste
11286,teste
28750,teste
24254,teste
11025,teste
11358,teste
32504,teste
23043,teste
26191,teste
27009,teste
4711,teste
32446,teste
31374,teste
18079,teste
1606,teste
13533,teste
8413,teste
30191,teste
4219,teste
678,teste
11714,teste
29554,teste
6478,teste
54,teste
22742,teste
21481,teste
24666,teste
6806,teste
23192,teste
7714,teste
21638,teste
1689,teste
14974,teste
16466,teste
13962,teste
30478,teste
30167,teste
8010,teste
29307,teste
28342,teste
24836,teste
15250,teste
26184,teste
2813,teste
16575,teste
2771,teste
7572,teste
12352,teste
2542,teste
25865,teste
22590,teste
31163,teste
2362,teste
28084,teste
22575,teste
21479,teste
526,teste
2944,teste
4006,teste
6377,teste
10748,teste
62,teste
1496,teste
21470,teste
32248,teste
29384,teste
12569,teste
8070,teste
20043,teste
12461,teste
30300,teste
15102,teste
25707,teste
25258,teste
16072,teste
9248,teste
11338,teste
18843,teste
32481,teste
5330,teste
20444,teste
10373,teste
27755,teste
30538,teste
7013,teste
32075,teste
1662,teste
17405,teste
8460,teste
14780,teste
18537,teste
23863,teste
19332,teste
21293,teste
6104,teste
18034,teste
22712,teste
28012,teste
23223,teste
17105,teste
10516,teste
